subject,predicaat,klasse,tekst,flag_type,detail,suggestie
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_33,prefLabel,ParameterAfleidingVeelterm,PFOSAtoaal - PFOSA,near_duplicate_labelwoord,'pfosatoaal' lijkt op vaker voorkomend 'pfostotaal',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5085,prefLabel,ParameterAspect,Tmin (standaard in lucht): temperatuur,near_duplicate_labelwoord,'tmin' lijkt op vaker voorkomend 'tin',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_8551,prefLabel,ParameterAspect,MIND (standaard in water): massaconcentratie,near_duplicate_labelwoord,'mind' lijkt op vaker voorkomend 'min',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3546,prefLabel,ParameterAspect,DMA (standaard in biota): massaverhouding per nat gewicht,near_duplicate_labelwoord,'dma' lijkt op vaker voorkomend 'dcma',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2510,prefLabel,ParameterAspect,Pyrmanil (standaard in water): massaconcentratie,near_duplicate_labelwoord,'pyrmanil' lijkt op vaker voorkomend 'propanil',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_88,prefLabel,ParameterAfleidingVeelterm,"DDT, totaal (MKN)",near_duplicate_labelwoord,'mkn' lijkt op vaker voorkomend 'mn',
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_130,prefLabel,Eenheid,millgram fosfor per kilogram droge stof,near_duplicate_labelwoord,'millgram' lijkt op vaker voorkomend 'milligram',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5380,prefLabel,ParameterAspect,citlpm (standaard in water): massaconcentratie,near_duplicate_labelwoord,'citlpm' lijkt op vaker voorkomend 'citalopram',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1779,verkorteNotatie,Parameter,Danio rerio 96h,near_duplicate_labelwoord,'danio' lijkt op vaker voorkomend 'dan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2030,verkorteNotatie,Parameter,Danio rerio 96h na Zahn Wellens,near_duplicate_labelwoord,'danio' lijkt op vaker voorkomend 'dan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2312,verkorteNotatie,Parameter,2-perfluorbutaansulfonamidoethanol (FBSE),near_duplicate_labelwoord,'perfluorbutaansulfonamidoethanol' lijkt op vaker voorkomend 'perfluorbutaansulfonamide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2312,verkorteNotatie,Parameter,2-perfluorbutaansulfonamidoethanol (FBSE),near_duplicate_labelwoord,'fbse' lijkt op vaker voorkomend 'pfbs',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_788,verkorteNotatie,Parameter,Broomtrichloorethaan,near_duplicate_labelwoord,'broomtrichloorethaan' lijkt op vaker voorkomend 'trichloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4750,verkorteNotatie,Parameter,Xylenolen (som),near_duplicate_labelwoord,'xylenolen' lijkt op vaker voorkomend 'xylenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4749,verkorteNotatie,Parameter,Xylenolen (som),near_duplicate_labelwoord,'xylenolen' lijkt op vaker voorkomend 'xylenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4841,verkorteNotatie,Parameter,n-Butylacrylaat,near_duplicate_labelwoord,'butylacrylaat' lijkt op vaker voorkomend 'butylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_215,verkorteNotatie,Parameter,n-Butylacrylaat,near_duplicate_labelwoord,'butylacrylaat' lijkt op vaker voorkomend 'butylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2100,verkorteNotatie,Parameter,"Ammonium-4,8-dioxa-3H-perfluornonanoaat (ADONA)",near_duplicate_labelwoord,'adona' lijkt op vaker voorkomend 'dona',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2099,verkorteNotatie,Parameter,"Ammonium-4,8-dioxa-3H-perfluornonanoaat (ADONA)",near_duplicate_labelwoord,'adona' lijkt op vaker voorkomend 'dona',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4673,verkorteNotatie,Parameter,Texanolbenzylftalaat,near_duplicate_labelwoord,'texanolbenzylftalaat' lijkt op vaker voorkomend 'butylbenzylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4564,verkorteNotatie,Parameter,Pyrethrin-1,near_duplicate_labelwoord,'pyrethrin' lijkt op vaker voorkomend 'permethrin',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1694,verkorteNotatie,Parameter,alifatische organohalogenen; gehalogeneerde alifat,near_duplicate_labelwoord,'alifat' lijkt op vaker voorkomend 'alifaten',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_683,verkorteNotatie,Parameter,2-Fenylfenol,near_duplicate_labelwoord,'fenylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1927,verkorteNotatie,Parameter,Gallium multi opgelost,near_duplicate_labelwoord,'gallium' lijkt op vaker voorkomend 'thallium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1860,verkorteNotatie,Parameter,Gallium multi totaal,near_duplicate_labelwoord,'gallium' lijkt op vaker voorkomend 'thallium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3425,verkorteNotatie,Parameter,3-Methyl-2-butanon,near_duplicate_labelwoord,'butanon' lijkt op vaker voorkomend 'butanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3424,verkorteNotatie,Parameter,3-Methyl-2-butanon,near_duplicate_labelwoord,'butanon' lijkt op vaker voorkomend 'butanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_602,verkorteNotatie,Parameter,"Triazines, totaal",near_duplicate_labelwoord,'triazines' lijkt op vaker voorkomend 'atrazine',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_601,verkorteNotatie,Parameter,"Triazines, totaal",near_duplicate_labelwoord,'triazines' lijkt op vaker voorkomend 'atrazine',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_311,verkorteNotatie,Parameter,"Chloorresten, vrij",near_duplicate_labelwoord,'chloorresten' lijkt op vaker voorkomend 'dichlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1996,verkorteNotatie,Parameter,Oxychlordaan,near_duplicate_labelwoord,'oxychlordaan' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_993,verkorteNotatie,Parameter,Thiosulfaat,near_duplicate_labelwoord,'thiosulfaat' lijkt op vaker voorkomend 'sulfaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1924,verkorteNotatie,Parameter,Erbium multi opgelost,near_duplicate_labelwoord,'erbium' lijkt op vaker voorkomend 'cerium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1857,verkorteNotatie,Parameter,Erbium multi totaal,near_duplicate_labelwoord,'erbium' lijkt op vaker voorkomend 'cerium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4121,verkorteNotatie,Parameter,Isopreen,near_duplicate_labelwoord,'isopreen' lijkt op vaker voorkomend 'isomeren',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2739,verkorteNotatie,Parameter,Isopreen,near_duplicate_labelwoord,'isopreen' lijkt op vaker voorkomend 'isomeren',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3149,verkorteNotatie,Parameter,Isobuteen,near_duplicate_labelwoord,'isobuteen' lijkt op vaker voorkomend 'buteen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1962,verkorteNotatie,Parameter,Terbium multi opgelost,near_duplicate_labelwoord,'terbium' lijkt op vaker voorkomend 'cerium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1895,verkorteNotatie,Parameter,Terbium multi totaal,near_duplicate_labelwoord,'terbium' lijkt op vaker voorkomend 'cerium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1701,verkorteNotatie,Parameter,Trihalometanen totaal excl trichloorethyleen,near_duplicate_labelwoord,'trichloorethyleen' lijkt op vaker voorkomend 'trichlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3895,verkorteNotatie,Parameter,Dodecaanzuur,near_duplicate_labelwoord,'dodecaanzuur' lijkt op vaker voorkomend 'perfluordodecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3894,verkorteNotatie,Parameter,Dodecaanzuur,near_duplicate_labelwoord,'dodecaanzuur' lijkt op vaker voorkomend 'perfluordodecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4427,verkorteNotatie,Parameter,Pentachloordibenzodioxine (totaal),near_duplicate_labelwoord,'pentachloordibenzodioxine' lijkt op vaker voorkomend 'pentachloordibenzo',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2373,verkorteNotatie,Parameter,"1,1,1,2-Tetrafluorethaan (HFK134a)",near_duplicate_labelwoord,'tetrafluorethaan' lijkt op vaker voorkomend 'tetrachloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_116,verkorteNotatie,Parameter,"1,1,1,2-Tetrafluorethaan (HFK134a)",near_duplicate_labelwoord,'tetrafluorethaan' lijkt op vaker voorkomend 'tetrachloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1695,verkorteNotatie,Parameter,Anorganische tinverbindingen totaal,near_duplicate_labelwoord,'tinverbindingen' lijkt op vaker voorkomend 'verbindingen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2441,verkorteNotatie,Parameter,3-Nitrofluorantheen,near_duplicate_labelwoord,'nitrofluorantheen' lijkt op vaker voorkomend 'fluorantheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2432,verkorteNotatie,Parameter,2-Nitrofluorantheen,near_duplicate_labelwoord,'nitrofluorantheen' lijkt op vaker voorkomend 'fluorantheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1599,verkorteNotatie,Parameter,Fluorkoolwaterstoffen,near_duplicate_labelwoord,'fluorkoolwaterstoffen' lijkt op vaker voorkomend 'koolwaterstoffen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2719,verkorteNotatie,Parameter,Fluorkoolwaterstoffen,near_duplicate_labelwoord,'fluorkoolwaterstoffen' lijkt op vaker voorkomend 'koolwaterstoffen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_968,verkorteNotatie,Parameter,Chloortoluidinen,near_duplicate_labelwoord,'chloortoluidinen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1262,verkorteNotatie,Parameter,Isobutanol,near_duplicate_labelwoord,'isobutanol' lijkt op vaker voorkomend 'butanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4834,verkorteNotatie,Parameter,Isobutanol,near_duplicate_labelwoord,'isobutanol' lijkt op vaker voorkomend 'butanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_520,verkorteNotatie,Parameter,Dichloorprop,near_duplicate_labelwoord,'dichloorprop' lijkt op vaker voorkomend 'dichloorpropeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3396,verkorteNotatie,Parameter,2-Octanol,near_duplicate_labelwoord,'octanol' lijkt op vaker voorkomend 'octaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3397,verkorteNotatie,Parameter,2-Octanol,near_duplicate_labelwoord,'octanol' lijkt op vaker voorkomend 'octaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4423,verkorteNotatie,Parameter,Polychloorbifenylen (som VROM),near_duplicate_labelwoord,'polychloorbifenylen' lijkt op vaker voorkomend 'polychloorbifenyl',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4424,verkorteNotatie,Parameter,Polychloorbifenylen (som VROM),near_duplicate_labelwoord,'polychloorbifenylen' lijkt op vaker voorkomend 'polychloorbifenyl',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3612,verkorteNotatie,Parameter,"2,6-Dichloorbenzamide",near_duplicate_labelwoord,'dichloorbenzamide' lijkt op vaker voorkomend 'dichloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1427,verkorteNotatie,Parameter,"2,6-Dichloorbenzamide",near_duplicate_labelwoord,'dichloorbenzamide' lijkt op vaker voorkomend 'dichloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2315,verkorteNotatie,Parameter,perfluorbutaansulfonamidoazijnzuur (FBSAA),near_duplicate_labelwoord,'perfluorbutaansulfonamidoazijnzuur' lijkt op vaker voorkomend 'perfluoroctaansulfonamidoazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2315,verkorteNotatie,Parameter,perfluorbutaansulfonamidoazijnzuur (FBSAA),near_duplicate_labelwoord,'fbsaa' lijkt op vaker voorkomend 'pfbsa',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_221,verkorteNotatie,Parameter,Pentachlooraniline,near_duplicate_labelwoord,'pentachlooraniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_96,verkorteNotatie,Parameter,Anthantreen,near_duplicate_labelwoord,'anthantreen' lijkt op vaker voorkomend 'fenantreen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2499,verkorteNotatie,Parameter,Anthantreen,near_duplicate_labelwoord,'anthantreen' lijkt op vaker voorkomend 'fenantreen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1411,verkorteNotatie,Parameter,Decabroomdifenylethaan,near_duplicate_labelwoord,'decabroomdifenylethaan' lijkt op vaker voorkomend 'hexabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3826,verkorteNotatie,Parameter,Decabroomdifenylethaan,near_duplicate_labelwoord,'decabroomdifenylethaan' lijkt op vaker voorkomend 'hexabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2680,verkorteNotatie,Parameter,Fluorverbindingen,near_duplicate_labelwoord,'fluorverbindingen' lijkt op vaker voorkomend 'verbindingen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1590,verkorteNotatie,Parameter,Fluorverbindingen,near_duplicate_labelwoord,'fluorverbindingen' lijkt op vaker voorkomend 'verbindingen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_245,verkorteNotatie,Parameter,Bifenox,near_duplicate_labelwoord,'bifenox' lijkt op vaker voorkomend 'bisfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4628,verkorteNotatie,Parameter,Trichloorethanen (som),near_duplicate_labelwoord,'trichloorethanen' lijkt op vaker voorkomend 'trichlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4629,verkorteNotatie,Parameter,Trichloorethanen (som),near_duplicate_labelwoord,'trichloorethanen' lijkt op vaker voorkomend 'trichlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_684,verkorteNotatie,Parameter,2-Benzylfenol,near_duplicate_labelwoord,'benzylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_685,verkorteNotatie,Parameter,4-Chloor-2-benzylfenol,near_duplicate_labelwoord,'benzylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4337,verkorteNotatie,Parameter,Octadecaanzuur,near_duplicate_labelwoord,'octadecaanzuur' lijkt op vaker voorkomend 'perfluoroctadecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4336,verkorteNotatie,Parameter,Octadecaanzuur,near_duplicate_labelwoord,'octadecaanzuur' lijkt op vaker voorkomend 'perfluoroctadecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3699,verkorteNotatie,Parameter,Chloorazijnzuur,near_duplicate_labelwoord,'chloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_789,verkorteNotatie,Parameter,Chloorazijnzuur,near_duplicate_labelwoord,'chloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1486,verkorteNotatie,Parameter,"4-Chloor-2,5-dimethylaniline",near_duplicate_labelwoord,'dimethylaniline' lijkt op vaker voorkomend 'methylaniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2263,verkorteNotatie,Parameter,2-(perfluoroctyl)ethylalcohol,near_duplicate_labelwoord,'perfluoroctyl' lijkt op vaker voorkomend 'perfluor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3698,verkorteNotatie,Parameter,Chloorfenolen,near_duplicate_labelwoord,'chloorfenolen' lijkt op vaker voorkomend 'chloorfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4,verkorteNotatie,Parameter,Chloorfenolen,near_duplicate_labelwoord,'chloorfenolen' lijkt op vaker voorkomend 'chloorfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2094,verkorteNotatie,Parameter,Dimethyl Arseenzuur,near_duplicate_labelwoord,'dimethyl' lijkt op vaker voorkomend 'methyl',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_573,verkorteNotatie,Parameter,Pentachloornitrobenzeen,near_duplicate_labelwoord,'pentachloornitrobenzeen' lijkt op vaker voorkomend 'pentachloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_572,verkorteNotatie,Parameter,Pentachloornitrobenzeen,near_duplicate_labelwoord,'pentachloornitrobenzeen' lijkt op vaker voorkomend 'pentachloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2189,verkorteNotatie,Parameter,Chloortoluron pesticiden sampler,near_duplicate_labelwoord,'chloortoluron' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_591,verkorteNotatie,Parameter,Chloortoluron,near_duplicate_labelwoord,'chloortoluron' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1824,verkorteNotatie,Parameter,Chlooramfenicol,near_duplicate_labelwoord,'chlooramfenicol' lijkt op vaker voorkomend 'chloorfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2593,verkorteNotatie,Parameter,Chloordecon,near_duplicate_labelwoord,'chloordecon' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1370,verkorteNotatie,Parameter,Chloordecon,near_duplicate_labelwoord,'chloordecon' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_220,verkorteNotatie,Parameter,"2,3,5,6-Tetrachlooraniline",near_duplicate_labelwoord,'tetrachlooraniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2114,verkorteNotatie,Parameter,"2,3,4,5 Tetrachlooraniline",near_duplicate_labelwoord,'tetrachlooraniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_689,verkorteNotatie,Parameter,4-n-Pentylfenol,near_duplicate_labelwoord,'pentylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_692,verkorteNotatie,Parameter,4-tert-Pentylfenol,near_duplicate_labelwoord,'pentylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2031,verkorteNotatie,Parameter,"Vibrio Fischeri 0,5h bac lum-inh na Zahn Wellens",near_duplicate_labelwoord,'inh' lijkt op vaker voorkomend 'in',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_885,verkorteNotatie,Parameter,Trifenyltinchloride,near_duplicate_labelwoord,'trifenyltinchloride' lijkt op vaker voorkomend 'vinylchloride',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_6,verkorteNotatie,Parameter,Chloortoluenen,near_duplicate_labelwoord,'chloortoluenen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3738,verkorteNotatie,Parameter,Chloortoluenen,near_duplicate_labelwoord,'chloortoluenen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1829,verkorteNotatie,Parameter,Desfuroylceftiofur cysteïne disulfide,near_duplicate_labelwoord,'disulfide' lijkt op vaker voorkomend 'sulfide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2718,verkorteNotatie,Parameter,Hexachloorcyclopentadieen,near_duplicate_labelwoord,'hexachloorcyclopentadieen' lijkt op vaker voorkomend 'hexachloorcyclohexaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_799,verkorteNotatie,Parameter,Hexachloorcyclopentadieen,near_duplicate_labelwoord,'hexachloorcyclopentadieen' lijkt op vaker voorkomend 'hexachloorcyclohexaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_638,verkorteNotatie,Parameter,alfa-alfa-Dichloortolueen,near_duplicate_labelwoord,'dichloortolueen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3378,verkorteNotatie,Parameter,2-Chloorethanol,near_duplicate_labelwoord,'chloorethanol' lijkt op vaker voorkomend 'chloorfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_760,verkorteNotatie,Parameter,2-Chloorethanol,near_duplicate_labelwoord,'chloorethanol' lijkt op vaker voorkomend 'chloorfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2301,verkorteNotatie,Parameter,Chloormethylbenzeen,near_duplicate_labelwoord,'chloormethylbenzeen' lijkt op vaker voorkomend 'chloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1351,verkorteNotatie,Parameter,Tetrabroombisfenol-A,near_duplicate_labelwoord,'tetrabroombisfenol' lijkt op vaker voorkomend 'tetrabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1350,verkorteNotatie,Parameter,Tetrabroombisfenol-A,near_duplicate_labelwoord,'tetrabroombisfenol' lijkt op vaker voorkomend 'tetrabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_126,verkorteNotatie,Parameter,Iopromide,near_duplicate_labelwoord,'iopromide' lijkt op vaker voorkomend 'bromide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1413,verkorteNotatie,Parameter,Pentabroomethylbenzeen,near_duplicate_labelwoord,'pentabroomethylbenzeen' lijkt op vaker voorkomend 'trimethylbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_657,verkorteNotatie,Parameter,Alexandrium spp.,near_duplicate_labelwoord,'spp' lijkt op vaker voorkomend 'pp',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_660,verkorteNotatie,Parameter,Pseudo-nitzschia spp.,near_duplicate_labelwoord,'spp' lijkt op vaker voorkomend 'pp',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1176,verkorteNotatie,Parameter,Hexachloorethaan,near_duplicate_labelwoord,'hexachloorethaan' lijkt op vaker voorkomend 'tetrachloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1175,verkorteNotatie,Parameter,Hexachloorethaan,near_duplicate_labelwoord,'hexachloorethaan' lijkt op vaker voorkomend 'tetrachloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2162,verkorteNotatie,Parameter,PAH calux,near_duplicate_labelwoord,'pah' lijkt op vaker voorkomend 'ph',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4706,verkorteNotatie,Parameter,Triallaat,near_duplicate_labelwoord,'triallaat' lijkt op vaker voorkomend 'ftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_999,verkorteNotatie,Parameter,Triallaat,near_duplicate_labelwoord,'triallaat' lijkt op vaker voorkomend 'ftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2093,verkorteNotatie,Parameter,Monomethyl Arseenzuur,near_duplicate_labelwoord,'monomethyl' lijkt op vaker voorkomend 'methyl',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_265,verkorteNotatie,Parameter,(3-chloro-2-hydroxypropyl)trimethylammoniumchlorid,near_duplicate_labelwoord,'chloro' lijkt op vaker voorkomend 'chloor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4842,verkorteNotatie,Parameter,n-Butylmetacrylaat,near_duplicate_labelwoord,'butylmetacrylaat' lijkt op vaker voorkomend 'butylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_216,verkorteNotatie,Parameter,n-Butylmetacrylaat,near_duplicate_labelwoord,'butylmetacrylaat' lijkt op vaker voorkomend 'butylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_998,verkorteNotatie,Parameter,Butachloor,near_duplicate_labelwoord,'butachloor' lijkt op vaker voorkomend 'heptachloor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1726,verkorteNotatie,Parameter,"Som van Butachloor, Triallat,Alachloor,Acetochloor",near_duplicate_labelwoord,'butachloor' lijkt op vaker voorkomend 'heptachloor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1545,verkorteNotatie,Parameter,Decylfenolpolyethoxylaat,near_duplicate_labelwoord,'decylfenolpolyethoxylaat' lijkt op vaker voorkomend 'alkylfenolethoxylaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4664,verkorteNotatie,Parameter,"2,4,6‑Trinitrotolueen",near_duplicate_labelwoord,'trinitrotolueen' lijkt op vaker voorkomend 'dinitrotolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4665,verkorteNotatie,Parameter,"2,4,6‑Trinitrotolueen",near_duplicate_labelwoord,'trinitrotolueen' lijkt op vaker voorkomend 'dinitrotolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4369,verkorteNotatie,Parameter,"PAK som 3 antraceen, benzo(ghi)peryleen, fluoreen",near_duplicate_labelwoord,'antraceen' lijkt op vaker voorkomend 'anthraceen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4370,verkorteNotatie,Parameter,"PAK som 3 antraceen, benzo(ghi)peryleen, fluoreen",near_duplicate_labelwoord,'antraceen' lijkt op vaker voorkomend 'anthraceen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2300,verkorteNotatie,Parameter,Broomchloorethaan,near_duplicate_labelwoord,'broomchloorethaan' lijkt op vaker voorkomend 'trichloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3775,verkorteNotatie,Parameter,Chloordeen,near_duplicate_labelwoord,'chloordeen' lijkt op vaker voorkomend 'chloordaan',
